f1g
 1.0004233     0.0016009
 0.9944661     0.0037190
 0.9857095     0.0066882
 0.9754643     0.0100358
 0.9646615     0.0133888
 0.9536248     0.0166562
 0.9425184     0.0197931
 0.9313766     0.0227965
 0.9202139     0.0256690
 0.9090336     0.0284163
 0.8978377     0.0310437
 0.8866272     0.0335569
 0.8754026     0.0359609
 0.8641650     0.0382580
 0.8529147     0.0404554
 0.8416524     0.0425594
 0.8303786     0.0445753
 0.8190937     0.0465090
 0.8077983     0.0483661
 0.7964927     0.0501530
 0.7851772     0.0518759
 0.7738522     0.0535418
 0.7625180     0.0551577
 0.7511750     0.0567308
 0.7398233     0.0582684
 0.7284639     0.0597769
 0.7170972     0.0612618
 0.7057300     0.0627258
 0.6943738     0.0641657
 0.6830332     0.0655746
 0.6717080     0.0669458
 0.6603983     0.0682726
 0.6491034     0.0695488
 0.6378229     0.0707678
 0.6265559     0.0719249
 0.6153019     0.0730152
 0.6040602     0.0740345
 0.5928297     0.0749800
 0.5816100     0.0758491
 0.5704002     0.0766405
 0.5591996     0.0773533
 0.5480073     0.0779878
 0.5368228     0.0785444
 0.5256454     0.0790244
 0.5144743     0.0794295
 0.5033091     0.0797617
 0.4921491     0.0800230
 0.4809939     0.0802160
 0.4698429     0.0803427
 0.4586959     0.0804053
 0.4475524     0.0804028
 0.4364112     0.0803340
 0.4252699     0.0801972
 0.4141183     0.0799934
 0.4029522     0.0797274
 0.3917731     0.0794037
 0.3805828     0.0790252
 0.3693834     0.0785937
 0.3581765     0.0781094
 0.3469640     0.0775723
 0.3357474     0.0769805
 0.3245283     0.0763322
 0.3133081     0.0756246
 0.3020882     0.0748544
 0.2908700     0.0740186
 0.2796547     0.0731134
 0.2684438     0.0721356
 0.2572386     0.0710820
 0.2460407     0.0699497
 0.2348515     0.0687362
 0.2236728     0.0674391
 0.2125065     0.0660569
 0.2013546     0.0645875
 0.1902195     0.0630296
 0.1791041     0.0613811
 0.1680115     0.0596400
 0.1569458     0.0578034
 0.1459120     0.0558679
 0.1349162     0.0538297
 0.1239672     0.0516837
 0.1130759     0.0494222
 0.1022547     0.0470357
 0.0915205     0.0445119
 0.0808970     0.0418325
 0.0704185     0.0389853
 0.0601393     0.0359558
 0.0501514     0.0327347
 0.0406201     0.0293345
 0.0318313     0.0258216
 0.0241787     0.0223498
 0.0179671     0.0191179
 0.0131883     0.0162510
 0.0095831     0.0137476
 0.0068477     0.0115283
 0.0047500     0.0095249
 0.0031325     0.0076708
 0.0018993     0.0059194
 0.0009969     0.0042476
 0.0003902     0.0026110
 0.0000656     0.0010301
 0.0000003     0.0001193
 0.0000120    -0.0002766
 0.0002427    -0.0012772
 0.0008099    -0.0024442
 0.0017143    -0.0035616
 0.0029443    -0.0046429
 0.0045402    -0.0057340
 0.0065733    -0.0068589
 0.0091763    -0.0080463
 0.0125604    -0.0093527
 0.0170275    -0.0108098
 0.0229149    -0.0124381
 0.0303792    -0.0141962
 0.0391972    -0.0159796
 0.0489173    -0.0176949
 0.0591637    -0.0192934
 0.0697187    -0.0207688
 0.0804691    -0.0221281
 0.0913535    -0.0233823
 0.1023354    -0.0245398
 0.1133915    -0.0256070
 0.1245059    -0.0265956
 0.1356670    -0.0275129
 0.1468660    -0.0283652
 0.1580956    -0.0291583
 0.1693464    -0.0298970
 0.1806097    -0.0305828
 0.1918822    -0.0312157
 0.2031621    -0.0317964
 0.2144478    -0.0323251
 0.2257383    -0.0328024
 0.2370324    -0.0332282
 0.2483293    -0.0336025
 0.2596280    -0.0339251
 0.2709277    -0.0341955
 0.2822275    -0.0344129
 0.2935266    -0.0345766
 0.3048242    -0.0346853
 0.3161192    -0.0347383
 0.3274111    -0.0347340
 0.3386987    -0.0346715
 0.3499811    -0.0345497
 0.3612573    -0.0343671
 0.3725260    -0.0341231
 0.3837863    -0.0338164
 0.3950365    -0.0334463
 0.4062754    -0.0330120
 0.4175013    -0.0325125
 0.4287125    -0.0319472
 0.4399069    -0.0313144
 0.4510829    -0.0306105
 0.4622387    -0.0298307
 0.4733756    -0.0289694
 0.4845066    -0.0280238
 0.4956390    -0.0269973
 0.5067736    -0.0258943
 0.5179113    -0.0247193
 0.5290523    -0.0234770
 0.5401971    -0.0221718
 0.5513463    -0.0208081
 0.5625006    -0.0193902
 0.5736608    -0.0179224
 0.5848280    -0.0164087
 0.5960033    -0.0148534
 0.6071882    -0.0132606
 0.6183844    -0.0116343
 0.6295938    -0.0099786
 0.6408187    -0.0082983
 0.6520616    -0.0065963
 0.6633254    -0.0048820
 0.6746131    -0.0031569
 0.6859271    -0.0014292
 0.6972668     0.0002934
 0.7086171     0.0019994
 0.7199438     0.0036732
 0.7312312     0.0052990
 0.7424721     0.0068596
 0.7536593     0.0083349
 0.7647923     0.0097023
 0.7758754     0.0109411
 0.7869152     0.0120322
 0.7979205     0.0129595
 0.8089010     0.0137097
 0.8198669     0.0142730
 0.8308278     0.0146428
 0.8417923     0.0148157
 0.8527680     0.0147908
 0.8637606     0.0145698
 0.8747746     0.0141559
 0.8858128     0.0135524
 0.8968768     0.0127666
 0.9079672     0.0118086
 0.9190834     0.0106868
 0.9302239     0.0094092
 0.9413812     0.0079848
 0.9525468     0.0064229
 0.9636513     0.0047421
 0.9745531     0.0029760
 0.9848984     0.0011725
 0.9935706    -0.0003579
 0.9995767    -0.0014743
