f8g
 1.0004723     0.0019474
 0.9969986     0.0031091
 0.9907511     0.0051307
 0.9834197     0.0074176
 0.9754302     0.0098314
 0.9670800     0.0122573
 0.9585303     0.0146505
 0.9498857     0.0169850
 0.9411822     0.0192518
 0.9324351     0.0214501
 0.9236537     0.0235801
 0.9148410     0.0256438
 0.9059999     0.0276433
 0.8971319     0.0295807
 0.8882372     0.0314585
 0.8793187     0.0332791
 0.8703791     0.0350435
 0.8614159     0.0367545
 0.8524298     0.0384150
 0.8434229     0.0400274
 0.8343961     0.0415940
 0.8253497     0.0431173
 0.8162857     0.0445996
 0.8072042     0.0460434
 0.7981062     0.0474512
 0.7889926     0.0488240
 0.7798633     0.0501591
 0.7707196     0.0514635
 0.7615622     0.0527429
 0.7523917     0.0540009
 0.7432093     0.0552406
 0.7340169     0.0564647
 0.7248164     0.0576753
 0.7156114     0.0588741
 0.7064090     0.0600612
 0.6972179     0.0612344
 0.6880432     0.0623899
 0.6788848     0.0635239
 0.6697429     0.0646326
 0.6606162     0.0657125
 0.6515041     0.0667602
 0.6424056     0.0677727
 0.6333183     0.0687470
 0.6242412     0.0696809
 0.6151729     0.0705718
 0.6061114     0.0714178
 0.5970550     0.0722175
 0.5880028     0.0729694
 0.5789525     0.0736723
 0.5699031     0.0743257
 0.5608531     0.0749291
 0.5518014     0.0754825
 0.5427471     0.0759857
 0.5336889     0.0764391
 0.5246266     0.0768434
 0.5155591     0.0771990
 0.5064866     0.0775070
 0.4974090     0.0777679
 0.4883254     0.0779830
 0.4792374     0.0781532
 0.4701450     0.0782793
 0.4610499     0.0783623
 0.4519552     0.0784019
 0.4428610     0.0783975
 0.4337676     0.0783483
 0.4246718     0.0782537
 0.4155674     0.0781143
 0.4064511     0.0779330
 0.3973251     0.0777123
 0.3881921     0.0774539
 0.3790540     0.0771592
 0.3699142     0.0768292
 0.3607747     0.0764640
 0.3516375     0.0760637
 0.3425054     0.0756279
 0.3333794     0.0751556
 0.3242610     0.0746460
 0.3151520     0.0740976
 0.3060530     0.0735090
 0.2969642     0.0728787
 0.2878871     0.0722051
 0.2788213     0.0714864
 0.2697668     0.0707211
 0.2607241     0.0699076
 0.2516927     0.0690445
 0.2426723     0.0681306
 0.2336633     0.0671647
 0.2246653     0.0661456
 0.2156782     0.0650727
 0.2067028     0.0639456
 0.1977393     0.0627637
 0.1887891     0.0615948
 0.1798534     0.0602313
 0.1709342     0.0588853
 0.1620341     0.0574758
 0.1531557     0.0560050
 0.1443025     0.0544711
 0.1354792     0.0528727
 0.1266926     0.0512073
 0.1179502     0.0494720
 0.1092600     0.0476627
 0.1006324     0.0457754
 0.0920849     0.0438057
 0.0836286     0.0417447
 0.0752768     0.0395863
 0.0670610     0.0373273
 0.0590211     0.0349644
 0.0512147     0.0324989
 0.0437272     0.0299422
 0.0366800     0.0273230
 0.0302266     0.0246938
 0.0245190     0.0221284
 0.0196523     0.0197035
 0.0156214     0.0174672
 0.0123372     0.0154326
 0.0096735     0.0135936
 0.0075064     0.0119056
 0.0057355     0.0103468
 0.0042856     0.0088916
 0.0031015     0.0075180
 0.0021439     0.0062101
 0.0013849     0.0049547
 0.0008048     0.0037547
 0.0003907     0.0025809
 0.0001288     0.0014708
 0.0000082     0.0004317
 0.0000464    -0.0005453
 0.0003070    -0.0015309
 0.0008049    -0.0025054
 0.0015128    -0.0034352
 0.0024236    -0.0043377
 0.0035380    -0.0052212
 0.0048669    -0.0061033
 0.0064450    -0.0069972
 0.0083272    -0.0079180
 0.0105903    -0.0088910
 0.0133390    -0.0099376
 0.0167243    -0.0110747
 0.0209236    -0.0123240
 0.0260760    -0.0136822
 0.0322230    -0.0151178
 0.0392476    -0.0165848
 0.0469265    -0.0180247
 0.0550426    -0.0194024
 0.0634369    -0.0207028
 0.0720114    -0.0219233
 0.0807081    -0.0230674
 0.0894914    -0.0241404
 0.0983370    -0.0251471
 0.1072320    -0.0260913
 0.1161745    -0.0269786
 0.1251546    -0.0278146
 0.1341649    -0.0286028
 0.1432019    -0.0293466
 0.1522618    -0.0300493
 0.1613407    -0.0307141
 0.1704320    -0.0313431
 0.1795309    -0.0319373
 0.1886357    -0.0325448
 0.1977460    -0.0330253
 0.2068605    -0.0335155
 0.2159792    -0.0339707
 0.2251009    -0.0343909
 0.2342251    -0.0347759
