0	92.85714285714	3.225249842522	0.3230769230769
21.57214641375	92.59299996898	3.219864925729	0.3239985745148
45.44803333538	91.86046341052	3.202238172581	0.3265822845453
71.244121812	90.73743619852	3.170919323651	0.3306242853762
98.60695437721	89.28590782676	3.125509549663	0.3359992716679
127.2131550511	87.55195426604	3.06650326761	0.3426536877617
156.7694293404	85.56573796413	2.995148274179	0.3506076230252
187.0125642381	83.34150784584	2.913265306245	0.3599646895697
217.7094282238	80.87759931296	2.823080630483	0.3709308913079
248.6569712638	78.15643424432	2.727073670943	0.3838455565439
279.6822248105	75.14452099572	2.627849643345	0.399230703749
310.6423018031	71.79245439999	2.528040126671	0.4178712129391
341.4243966673	68.03491576695	2.430233547376	0.4409500572142
371.9457853151	63.79067288344	2.336936535755	0.4702881886011
402.1538251452	58.9625800133	2.250567138925	0.50879727436
432.0259550427	53.43757789738	2.173482372176	0.5614026903991
461.5696953793	47.08669375353	2.108042405882	0.637122669029
490.822648013	39.76504127661	2.056724071716	0.7544315065919
519.8524962885	31.31182063848	2.022278690375	0.9581046195421
548.7570050369	21.55031848802	2.008	1.392090795163
