optfoil
   1.0000000000000000        0.0000000000000000     
  0.99404587055097349        1.2745220883713150E-003
  0.98529385539140391        3.0670755268303548E-003
  0.97505386793398297        5.0713521993985492E-003
  0.96425670971663591        7.0919600555143236E-003
  0.95322559679840846        9.0690206719656694E-003
  0.94212489778388908        1.0978338977626539E-002
  0.93098877968370863        1.2820691555295909E-002
  0.91983165339434581        1.4600348290875573E-002
  0.90865701493697493        1.6323270157017372E-002
  0.89746671242127818        1.7995518403972764E-002
  0.88626172126860348        1.9623113268219094E-002
  0.87504282924335131        2.1211888605744609E-002
  0.86381071171324297        2.2767422876662433E-002
  0.85256598243184722        2.4294962947759433E-002
  0.84130920408811971        2.5799351441954797E-002
  0.83004089440905660        2.7284959484822062E-002
  0.81876152959702675        2.8755630369283448E-002
  0.80747154695819356        3.0214638341140822E-002
  0.79617134713646243        3.1664665604680793E-002
  0.78486129573739272        3.3107799711732569E-002
  0.77354172825220546        3.4545551192310585E-002
  0.76221294392095951        3.5978894532786930E-002
  0.75087526146731776        3.7408317277563184E-002
  0.73952892213078292        3.8833916814146309E-002
  0.72817474139210281        4.0255385638899827E-002
  0.71681337682322399        4.1672275492724668E-002
  0.70545148493000509        4.3082976895422183E-002
  0.69410050414464031        4.4482068291718038E-002
  0.68276504957721329        4.5862160567956251E-002
  0.67144503530508404        4.7216608708094521E-002
  0.66014044979134345        4.8539029149442380E-002
  0.64885070771340281        4.9823493912639807E-002
  0.63757522916837717        5.1064536339123542E-002
  0.62631334051222920        5.2257226643331676E-002
  0.61506433967512253        5.3397210423760139E-002
  0.60382749306283690        5.4480737494053959E-002
  0.59260204972535346        5.5504671515680427E-002
  0.58138724930208396        5.6466483656349042E-002
  0.57018233150112574        5.7364230578760111E-002
  0.55898654481810628        5.8196518409651378E-002
  0.54779915503323151        5.8962454331512079E-002
  0.53661945315374693        5.9661587717040609E-002
  0.52544676274268964        6.0293842848679093E-002
  0.51428044641484005        6.0859445372510007E-002
  0.50311991157750291        6.1358844666401235E-002
  0.49196461406913727        6.1792634396682630E-002
  0.48081406181197156        6.2161473278730721E-002
  0.46966780294723176        6.2466008844349559E-002
  0.45852541929298835        6.2706804422115750E-002
  0.44738637141496118        6.2884276774171119E-002
  0.43624974318534687        6.2998629030597428E-002
  0.42511296037702917        6.3049832424065824E-002
  0.41396589736614114        6.3039277756792286E-002
  0.40280429680549645        6.2970853018736714E-002
  0.39162975438711300        6.2847746986851374E-002
  0.38044395398968606        6.2672199453133945E-002
  0.36924890779732777        6.2445573640091283E-002
  0.35804645903988669        6.2168430574787062E-002
  0.34683833707208223        6.1840616964888566E-002
  0.33562614933441942        6.1461361498055922E-002
  0.32441140636000648        6.1029380449280801E-002
  0.31319554485326967        6.0542989145048361E-002
  0.30197994976130998        6.0000216158831311E-002
  0.29076597634360080        5.9398916249834774E-002
  0.27955497188800776        5.8736877464557996E-002
  0.26834829823292067        5.8011917390755681E-002
  0.25714735575428543        5.7221963821799816E-002
  0.24595360989680853        5.6365114279734847E-002
  0.23476862150490244        5.5439669624705236E-002
  0.22359408262586686        5.4444137708414928E-002
  0.21243185987837809        5.3377203936532232E-002
  0.20128404857934726        5.2237666997697475E-002
  0.19015304156187043        5.1024339498109597E-002
  0.17904161960225082        4.9735915434559255E-002
  0.16795307343949806        4.8370807172254400E-002
  0.15689137464428235        4.6926960527336761E-002
  0.14586144300928205        4.5401646295871963E-002
  0.13486957884168921        4.3791283115310456E-002
  0.12392455692263185        4.2091091607914848E-002
  0.11303699771722488        4.0294512611017852E-002
  0.10221957574425793        3.8393257831702075E-002
   9.1489176129613450E-002   3.6377401195748046E-002
   8.0869290548752651E-002   3.4235317341810644E-002
   7.0394419645257902E-002   3.1954004151023348E-002
   6.0118745292814038E-002   2.9520491704285189E-002
   5.0134276270705019E-002   2.6926328584957263E-002
   4.0606240616346628E-002   2.4180265759126032E-002
   3.1820484402848369E-002   2.1334981600722978E-002
   2.4170362523547824E-002   1.8514110780280778E-002
   1.7960915867733285E-002   1.5879322365514356E-002
   1.3183733109599926E-002   1.3531516187975981E-002
   9.5798030473704839E-003   1.1471788055580759E-002
   6.8453061740265655E-003   9.6443167270405250E-003
   4.7483158535382144E-003   7.9883942211233100E-003
   3.1314139962328401E-003   6.4509540282547736E-003
   1.8986385025721831E-003   4.9946073226509726E-003
   9.9654063975381825E-004   3.5958756146337086E-003
   3.9008685265945708E-004   2.2332899659448673E-003
   6.5638955000780805E-005   9.3411258412476697E-004
   3.2218821213797751E-007   6.3764096935282888E-005
   1.2040791150282419E-005  -2.6105081982187486E-004
   2.4284312555928087E-004  -1.3932726548600129E-003
   8.1023348111717642E-004  -2.5602501181485305E-003
   1.7148686653976810E-003  -3.7182040667410082E-003
   2.9453552001439376E-003  -4.8679755428721484E-003
   4.5417079134209629E-003  -6.0377489134080999E-003
   6.5755018547780618E-003  -7.2538925340959138E-003
   9.1792859984184422E-003  -8.5555002207731417E-003
   1.2564546769898453E-002  -9.9887164848116803E-003
   1.7033118164893633E-002  -1.1600890467556649E-002
   2.2922496869094651E-002  -1.3416551902207929E-002
   3.0389265110033242E-002  -1.5391286576147542E-002
   3.9210243079942433E-002  -1.7410155040103417E-002
   4.8933598103297005E-002  -1.9361409464664830E-002
   5.9183382227816099E-002  -2.1190729101986293E-002
   6.9742035497676616E-002  -2.2887702873293194E-002
   8.0496097617429249E-002  -2.4459532402121998E-002
   9.1384133683326818E-002  -2.5917760221067856E-002
  0.10236984333550626       -2.7273688197146834E-002
  0.11342987683760780       -2.8537248274873386E-002
  0.12454818391496739       -2.9716936477044782E-002
  0.13571321104712583       -3.0820018192084027E-002
  0.14691606507909338       -3.1852700787510596E-002
  0.15814963051864567       -3.2820434907887629E-002
  0.16940447006048559       -3.3727182016443223E-002
  0.18067189602218880       -3.4574636354607495E-002
  0.19194846892395112       -3.5363651185670947E-002
  0.20323240746042190       -3.6095165653225146E-002
  0.21452224763605110       -3.6769960737054561E-002
  0.22581685261749865       -3.7388716799811879E-002
  0.23711516835977947       -3.7951999095132298E-002
  0.24841624165239370       -3.8460273920546274E-002
  0.25971916912054022       -3.8913916178744033E-002
  0.27102308658402852       -3.9313218503553751E-002
  0.28232715043102474       -3.9658398019527634E-002
  0.29363052463099376       -3.9949601039877838E-002
  0.30493236804577883       -4.0186905099848846E-002
  0.31623182261817862       -4.0370317895473330E-002
  0.32752800183201103       -4.0499772757053604E-002
  0.33881997903582500       -4.0575120246502665E-002
  0.35010677528157080       -4.0596115261491143E-002
  0.36138734637756892       -4.0562400684140444E-002
  0.37266056897106642       -4.0473486799147085E-002
  0.38392522492686543       -4.0328726351897902E-002
  0.39517998404183913       -4.0127285491996928E-002
  0.40642338684326595       -3.9868110696757657E-002
  0.41765381696479831       -3.9549891901027014E-002
  0.42886951902382187       -3.9171019471306995E-002
  0.44006852111232359       -3.8729541369608593E-002
  0.45124900828560394       -3.8223094180456531E-002
  0.46240939862308972       -3.7648840502980278E-002
  0.47355091999129456       -3.7003255401642496E-002
  0.48468661816630770       -3.6284182795664033E-002
  0.49582361087079274       -3.5493623343840833E-002
