6.490436565916	548.7570050369	0.1476541621525
6.361936326836	548.7570050369	0.1792663243426
6.17304994032	548.7570050369	0.2235543838673
5.952055734289	548.7570050369	0.2732623484918
5.719036450542	548.7570050369	0.3231340955368
5.480972237237	548.7570050369	0.3718097999057
5.241405966733	548.7570050369	0.4186774325534
5.001074659923	548.7570050369	0.4637477686393
4.76029726152	548.7570050369	0.5071199396283
4.519140577511	548.7570050369	0.548927557495
4.277645553503	548.7570050369	0.5893106993097
4.035838049876	548.7570050369	0.6284094421425
3.793730996822	548.7570050369	0.6663638630636
3.551339479565	548.7570050369	0.703260163347
3.308678583326	548.7570050369	0.7392405750946
3.065761238297	548.7570050369	0.7744365552492
2.822593909574	548.7570050369	0.8089493903078
2.579189527347	548.7570050369	0.8428868318627
2.335558866776	548.7570050369	0.8763286160924
2.091708392957	548.7570050369	0.9093480140798
1.847648881048	548.7570050369	0.9420053667165
1.603384641114	548.7570050369	0.9743523947671
1.358922138249	548.7570050369	1.006427888805
1.114272147614	548.7570050369	1.038266329339
0.8694325141763	548.7570050369	1.069893576752
0.6244290983178	548.7570050369	1.101326871298
0.3792705201662	548.7570050369	1.132581298202
0.1341033218873	548.7570050369	1.163633152111
-0.1108289779202	548.7570050369	1.194372526402
-0.3554207826955	548.7570050369	1.224631328591
-0.5996807125662	548.7570050369	1.254258706449
-0.8436066125002	548.7570050369	1.283105962777
-1.087207102625	548.7570050369	1.311035175537
-1.330501578227	548.7570050369	1.337917042819
-1.573500814467	548.7570050369	1.363635192903
-1.816219896565	548.7570050369	1.388088339291
-2.058673909747	548.7570050369	1.411185970647
-2.300882249297	548.7570050369	1.432856970918
-2.542857845408	548.7570050369	1.453045309278
-2.784620093366	548.7570050369	1.471703575025
-3.026184078394	548.7570050369	1.488803752745
-3.267564885714	548.7570050369	1.504332912247
-3.508777600551	548.7570050369	1.518278123341
-3.749837308126	548.7570050369	1.530645851121
-3.990759093663	548.7570050369	1.541446870747
-4.231551577289	548.7570050369	1.550700577506
-4.47223415429	548.7570050369	1.558417746557
-4.712811134731	548.7570050369	1.564632858409
-4.953293293771	548.7570050369	1.569356688221
-5.193691406569	548.7570050369	1.572617251409
-5.434014093251	548.7570050369	1.574418858034
-5.67428505917	548.7570050369	1.574759353066
-5.91455818012	548.7570050369	1.573636581473
-6.155051114319	548.7570050369	1.571076403637
-6.395856528136	548.7570050369	1.567169330895
-6.636939941062	548.7570050369	1.562001564521
-6.878264717554	548.7570050369	1.555620515217
-7.119785601945	548.7570050369	1.548064973555
-7.361465958693	548.7570050369	1.539343559663
-7.603266997224	548.7570050369	1.529454118509
-7.845156392061	548.7570050369	1.518375099774
-8.087097507662	548.7570050369	1.506076333013
-8.329060173582	548.7570050369	1.492514717589
-8.571018529438	548.7570050369	1.477638532736
-8.812940249753	548.7570050369	1.461396057692
-9.05479516408	548.7570050369	1.443731261627
-9.296555257006	548.7570050369	1.424590268746
-9.538192513117	548.7570050369	1.403921358284
-9.77967029687	548.7570050369	1.381674964509
-10.02095843782	548.7570050369	1.357812296847
-10.26202245546	548.7570050369	1.332292409694
-10.50281493909	548.7570050369	1.305087287635
-10.74329709813	548.7570050369	1.276166760224
-10.98341936685	548.7570050369	1.245500657015
-11.22311278423	548.7570050369	1.213056652531
-11.46231485435	548.7570050369	1.178798111231
-11.70093506587	548.7570050369	1.142671157318
-11.9388656672	548.7570050369	1.1046154499
-12.17597735643	548.7570050369	1.064542632671
-12.41207833572	548.7570050369	1.022342799008
-12.64693586164	548.7570050369	0.9778586315851
-12.88028055519	548.7570050369	0.9309004875997
-13.11174606098	548.7570050369	0.8812119182618
-13.34082810154	548.7570050369	0.8284502735076
-13.56677888082	548.7570050369	0.7723828098973
-13.78843468163	548.7570050369	0.7127185981314
-14.00380640957	548.7570050369	0.6492766155345
-14.20933179699	548.7570050369	0.5822917605782
-14.39884529777	548.7570050369	0.513067827531
-14.5638603965	548.7570050369	0.4446110858219
-14.69779993596	548.7570050369	0.3808242981292
-14.80084493885	548.7570050369	0.3241081699324
-14.87858340273	548.7570050369	0.2744907166456
-14.93756662443	548.7570050369	0.2305065166116
-14.98280074294	548.7570050369	0.1907030783642
