0	92.85869348293	3.215000805418	0.3230715280903
19.5854450483	92.20366438614	3.211472185867	0.3253666782088
42.12137280564	90.47494406478	3.199200673531	0.3315835153047
67.1165712432	87.99167910343	3.176240374819	0.3409413288356
94.1183547658	85.02581092812	3.141548690506	0.3528340356008
122.7125642119	81.80207580628	3.09491577012	0.366738859672
152.5235668535	78.49800484683	3.036872809061	0.3821753184496
183.2142563965	75.24392400009	2.968541533482	0.3987032893176
214.48605298	72.12295405781	2.891478390238	0.4159563400017
246.0789031772	69.1710106532	2.80752411206	0.4337077009097
277.7712799946	66.37680426089	2.718671111741	0.4519651154353
309.3801828724	63.68184019696	2.626954064972	0.4710919142288
340.7611376846	60.98041861892	2.534366549846	0.4919612013076
371.8081967387	58.11963452569	2.442804826459	0.5161766801327
402.4539387757	54.89937775768	2.354039201452	0.5464542810015
432.6694689705	51.07233299668	2.269714009033	0.5874021850921
462.4644189315	46.34397976596	2.191377100347	0.6473332707183
491.8869467006	40.37259243019	2.120546191528	0.7430783656481
521.0237367537	32.7692401955	2.058809287796	0.9154926943993
550	23.09778710946	2.008	1.298825721175
