30.13310730534	183.2142563965	-5.287398063878
29.87173248654	183.2142563965	-5.199987197368
29.40164607135	183.2142563965	-5.047874080609
28.85000276694	183.2142563965	-4.875798750813
28.24884143614	183.2142563965	-4.694174967062
27.62053962195	183.2142563965	-4.51164073183
26.97722664493	183.2142563965	-4.331566972913
26.32677301952	183.2142563965	-4.155910032335
25.67188752698	183.2142563965	-3.985347105411
25.01372139936	183.2142563965	-3.819938387282
24.35297440515	183.2142563965	-3.659668829162
23.68987227611	183.2142563965	-3.504387943203
23.02463321963	183.2142563965	-3.353937717165
22.3573701016	183.2142563965	-3.208160138807
21.6880979708	183.2142563965	-3.066867098319
21.0170350346	183.2142563965	-2.929878010285
20.34438445161	183.2142563965	-2.797117630779
19.66995811201	183.2142563965	-2.668375276815
18.99380868656	183.2142563965	-2.543432741013
18.31609418748	183.2142563965	-2.422109437955
17.63688233432	183.2142563965	-2.304232306617
16.95619570024	183.2142563965	-2.189613237187
16.27418477311	183.2142563965	-2.078079168642
15.5908570773	183.2142563965	-1.969441991171
14.90628785675	183.2142563965	-1.863513594963
14.22054483098	183.2142563965	-1.760218736096
13.5336204756	183.2142563965	-1.659760573163
12.84561260773	183.2142563965	-1.561612398698
12.15657389809	183.2142563965	-1.465345322332
11.46654949304	183.2142563965	-1.37068846594
10.77562968531	183.2142563965	-1.277408573357
10.08395743833	183.2142563965	-1.185302485989
9.391675715564	183.2142563965	-1.094212191594
8.699055395143	183.2142563965	-1.004009775503
8.006630708925	183.2142563965	-0.9146877133222
7.315056279048	183.2142563965	-0.8264115416853
6.624715849524	183.2142563965	-0.7394671875032
5.935601895962	183.2142563965	-0.6541405776871
5.247729467146	183.2142563965	-0.5707176391482
4.561000745974	183.2142563965	-0.4894617256206
3.875370586093	183.2142563965	-0.4106286664457
3.190763743578	183.2142563965	-0.3344441933956
2.506999633012	183.2142563965	-0.2611340382423
1.824003010471	183.2142563965	-0.1908637376186
1.141668534461	183.2142563965	-0.1238289257269
0.4598457171341	183.2142563965	-0.06017256602287
-0.2215933561803	183.2142563965	0
-0.9027164050138	183.2142563965	0.05657590645566
-1.583696490392	183.2142563965	0.1094648606353
-2.264608856238	183.2142563965	0.158629240577
-2.945566368439	183.2142563965	0.2040314243186
